"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,No,,91661NJ2270001,"Horizon Advantage EPO Silver",91661NJ227,,NJN001,NJS001,NJF003,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2026,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2270001-06,"94% AV Level Silver Plan",94.29%,0.940400927,No,Yes,No,100,,,,,,,,,,,,,,,,,,"$2,350 ","$2350 per person | $4700 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$30 ","$800 ","$60 ","$0 ","$200 ","$400 ","$20 ",99%,"Not Applicable",No,"Horizon Advantage EPO Silver C ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$0 ","$200 ","$200 ","$0 "
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,No,,91661NJ2270002,"Horizon Advantage EPO Bronze",91661NJ227,,NJN001,NJS001,NJF002,Existing,EPO,"Expanded Bronze",Yes,Both,No,No,,,Yes,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2026,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2270002-01,"Standard Bronze On Exchange Plan",63.95%,0.635661696,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$10,150 ","$10150 per person | $20300 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,000 ","$10 ","$4,000 ","$60 ","$3,000 ","$200 ","$900 ","$20 ",99%,"Not Applicable",No,"Horizon Advantage EPO Bronze ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$2,300 ","$100 ","$0 ","$0 "
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,No,,91661NJ2270002,"Horizon Advantage EPO Bronze",91661NJ227,,NJN001,NJS001,NJF002,Existing,EPO,"Expanded Bronze",Yes,Both,No,No,,,Yes,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2026,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2270002-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Horizon Advantage EPO Bronze D ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$0 ","$0 ","$0 ","$0 "
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,No,,91661NJ2270002,"Horizon Advantage EPO Bronze",91661NJ227,,NJN001,NJS001,NJF002,Existing,EPO,"Expanded Bronze",Yes,Both,No,No,,,Yes,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2026,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2270002-03,"Limited Cost Sharing Plan Variation",63.95%,0.635661696,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$10,150 ","$10150 per person | $20300 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,000 ","$10 ","$4,000 ","$60 ","$3,000 ","$200 ","$900 ","$20 ",99%,"Not Applicable",No,"Horizon Advantage EPO Bronze E ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$2,300 ","$100 ","$0 ","$0 "
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,No,,91661NJ2280001,"Horizon Advantage EPO Essentials",91661NJ228,,NJN001,NJS001,NJF001,Existing,EPO,Catastrophic,Yes,Both,No,No,,,Yes,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,3,,1/1/2026,,No,,Yes,"Only to true medical emergencies and accidental injuries.",No,,,,,91661NJ2280001-01,"Standard Catastrophic On Exchange Plan",,,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$10,150 ","$10150 per person | $20300 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$10,150 ","$10150 per person | $20300 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$8,500 ","$0 ","$0 ","$60 ","$4,600 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"Horizon Advantage EPO Essentials","$2,300 ","$0 ","$0 ","$0 "
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,Yes,,91661NJ2310001,"Horizon Young Grins",91661NJ231,,NJN005,NJS004,,Existing,PPO,High,,Both,,,,,,,,"Allows Child-Only",,No,,90.10%,"Guaranteed Rate",,,,,1/1/2026,,No,,No,,No,,,,,91661NJ2310001-01,"Standard High On Exchange Plan",,,,,No,100,,"$450 ","$450 per person | $900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$100 ","per person not applicable | $200 per group",,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Horizon Young Grins",,,,
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,Yes,,91661NJ2310003,"Horizon Family Grins",91661NJ231,,NJN005,NJS004,,Existing,PPO,High,,Both,,,,,,,,"Allows Adult and Child-Only",,No,,90.10%,"Guaranteed Rate",,,,,1/1/2026,,No,,No,,No,,,,,91661NJ2310003-01,"Standard High On Exchange Plan",,,,,No,100,,"$450 ","$450 per person | $900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$100 ","per person not applicable | $200 per group",,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Horizon Family Grins",,,,
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,Yes,,91661NJ2310004,"Horizon Family Grins Plus",91661NJ231,,NJN005,NJS004,,Existing,PPO,High,,Both,,,,,,,,"Allows Adult and Child-Only",,No,,90.10%,"Guaranteed Rate",,,,,1/1/2026,,No,,Yes,"Offers out of network coverage",No,,,,,91661NJ2310004-01,"Standard High On Exchange Plan",,,,,No,100,,"$450 ","$450 per person | $900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$100 ","per person not applicable | $200 per group",,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Horizon Family Grins Plus",,,,
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,No,,91661NJ2340001,"OMNIA Bronze",91661NJ234,,NJN003,NJS001,NJF002,Existing,EPO,"Expanded Bronze",Yes,Both,No,No,,,Yes,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2026,,No,,Yes,"Only to true medical emergencies and accidental injuries.",No,,,,,91661NJ2340001-01,"Standard Bronze On Exchange Plan",63.76%,0.636814447,Yes,Yes,Yes,81.9,18.1,,,,,,,,,,,,,,,,,"$10,150 ","$10150 per person | $20300 per group","$10,150 ","$10150 per person | $20300 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",50.00%,"$3,000 ","$3000 per person | $6000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,000 ","$10 ","$3,500 ","$60 ","$3,000 ","$200 ","$900 ","$20 ",99%,"Not Applicable",No,"OMNIA Bronze ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$2,300 ","$100 ","$0 ","$0 "
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,No,,91661NJ2340001,"OMNIA Bronze",91661NJ234,,NJN003,NJS001,NJF002,Existing,EPO,"Expanded Bronze",Yes,Both,No,No,,,Yes,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2026,,No,,Yes,"Only to true medical emergencies and accidental injuries.",No,,,,,91661NJ2340001-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,Yes,81.9,18.1,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"OMNIA Bronze D ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$0 ","$0 ","$0 ","$0 "
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,No,,91661NJ2340001,"OMNIA Bronze",91661NJ234,,NJN003,NJS001,NJF002,Existing,EPO,"Expanded Bronze",Yes,Both,No,No,,,Yes,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2026,,No,,Yes,"Only to true medical emergencies and accidental injuries.",No,,,,,91661NJ2340001-03,"Limited Cost Sharing Plan Variation",63.76%,0.636814447,Yes,Yes,Yes,81.9,18.1,,,,,,,,,,,,,,,,,"$10,150 ","$10150 per person | $20300 per group","$10,150 ","$10150 per person | $20300 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",50.00%,"$3,000 ","$3000 per person | $6000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,000 ","$10 ","$3,500 ","$60 ","$3,000 ","$200 ","$900 ","$20 ",99%,"Not Applicable",No,"OMNIA Bronze E ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$2,300 ","$100 ","$0 ","$0 "
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,No,,91661NJ2340002,"OMNIA Silver",91661NJ234,,NJN003,NJS001,NJF006,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2026,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2340002-01,"Standard Silver On Exchange Plan",70.82%,0.70656193,No,Yes,Yes,86.3,13.7,,,,,,,,,,,,,,,,,"$10,000 ","$10000 per person | $20000 per group","$10,150 ","$10150 per person | $20300 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,700 ","$1700 per person | $3400 per group",0.00%,"$2,500 ","$2500 per person | $5000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | $500 per group",50.00%,"$250 ","$250 per person | $500 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$1,700 ","$600 ","$0 ","$60 ","$1,000 ","$500 ","$1,400 ","$20 ",99%,"Not Applicable",No,"OMNIA Silver ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$1,600 ","$400 ","$0 ","$0 "
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,No,,91661NJ2340002,"OMNIA Silver",91661NJ234,,NJN003,NJS001,NJF006,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2026,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2340002-02,"Zero Cost Sharing Plan Variation",100.00%,1,No,Yes,Yes,86.3,13.7,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"OMNIA Silver D ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$0 ","$0 ","$0 ","$0 "
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,No,,91661NJ2340002,"OMNIA Silver",91661NJ234,,NJN003,NJS001,NJF006,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2026,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2340002-03,"Limited Cost Sharing Plan Variation",70.82%,0.70656193,No,Yes,Yes,86.3,13.7,,,,,,,,,,,,,,,,,"$10,000 ","$10000 per person | $20000 per group","$10,150 ","$10150 per person | $20300 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,700 ","$1700 per person | $3400 per group",0.00%,"$2,500 ","$2500 per person | $5000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | $500 per group",50.00%,"$250 ","$250 per person | $500 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$1,700 ","$600 ","$0 ","$60 ","$1,000 ","$500 ","$1,400 ","$20 ",99%,"Not Applicable",No,"OMNIA Silver E ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$1,600 ","$400 ","$0 ","$0 "
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,No,,91661NJ2340002,"OMNIA Silver",91661NJ234,,NJN003,NJS001,NJF006,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2026,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2340002-04,"73% AV Level Silver Plan",73.74%,0.736202203,No,Yes,Yes,86.3,13.7,,,,,,,,,,,,,,,,,"$8,000 ","$8000 per person | $16000 per group","$8,100 ","$8100 per person | $16200 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,650 ","$1650 per person | $3300 per group",0.00%,"$2,500 ","$2500 per person | $5000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | $500 per group",50.00%,"$250 ","$250 per person | $500 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$1,650 ","$600 ","$0 ","$60 ","$1,000 ","$500 ","$1,400 ","$20 ",99%,"Not Applicable",No,"OMNIA Silver A ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$1,600 ","$400 ","$0 ","$0 "
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,No,,91661NJ2340002,"OMNIA Silver",91661NJ234,,NJN003,NJS001,NJF006,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2026,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2340002-05,"87% AV Level Silver Plan",87.23%,0.871848956,No,Yes,Yes,86.3,13.7,,,,,,,,,,,,,,,,,"$3,200 ","$3200 per person | $6400 per group","$3,250 ","$3250 per person | $6500 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$300 ","$300 per person | $600 per group",0.00%,"$2,000 ","$2000 per person | $4000 per group",30.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$50 ","$50 per person | $100 per group",30.00%,"$50 ","$50 per person | $100 per group",30.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$300 ","$300 ","$0 ","$60 ","$350 ","$300 ","$500 ","$20 ",99%,"Not Applicable",No,"OMNIA Silver B ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$300 ","$300 ","$100 ","$0 "
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,No,,91661NJ2340002,"OMNIA Silver",91661NJ234,,NJN003,NJS001,NJF006,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2026,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2340002-06,"94% AV Level Silver Plan",94.49%,0.944711113,No,Yes,Yes,86.3,13.7,,,,,,,,,,,,,,,,,"$800 ","$800 per person | $1600 per group","$2,500 ","$2500 per person | $5000 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,"$500 ","$500 per person | $1000 per group",30.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$50 ","$50 per person | $100 per group",30.00%,"$50 ","$50 per person | $100 per group",30.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$200 ","$0 ","$60 ","$50 ","$200 ","$500 ","$20 ",99%,"Not Applicable",No,"OMNIA Silver C ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$0 ","$200 ","$100 ","$0 "
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,No,,91661NJ2340003,"OMNIA Silver Saver HSA",91661NJ234,,NJN003,NJS001,NJF005,Existing,EPO,Silver,Yes,Both,No,No,,,Yes,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2026,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2340003-01,"Standard Silver On Exchange Plan",70.12%,0.700366118,Yes,Yes,Yes,82.6,17.4,,,,,,,,,,,,,,,,,"$8,500 ","$8500 per person | $17000 per group","$8,500 ","$8500 per person | $17000 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,400 ","per person not applicable | $4800 per group",40.00%,"$2,500 ","per person not applicable | $5000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,400 ","$50 ","$3,400 ","$60 ","$2,400 ","$100 ","$1,300 ","$20 ",99%,"Not Applicable",No,"OMNIA Silver Saver HSA ($0 Horizon CareOnline Virtual Care after Ded, $0 Select Insulin, No Referrals)","$2,400 ","$100 ","$0 ","$0 "
2026,NJ,,91661,SERFF,1,1/13/2026,,Individual,No,,91661NJ2340003,"OMNIA Silver Saver HSA",91661NJ234,,NJN003,NJS001,NJF005,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2026,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2340003-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,Yes,82.6,17.4,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"OMNIA Silver Saver D ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$0 ","$0 ","$0 ","$0 "
