"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070007,"IHC Silver EPO HSA AmeriHealth Hospital Advantage $50/$75",91762NJ007,,NJN002,NJS002,NJF002,Existing,EPO,Silver,No,Both,Yes,No,,,Yes,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070007-01,"Standard Silver On Exchange Plan",,0.710234638,Yes,Yes,Yes,80%,20%,,,,,,,,,,,,,,,,,"$7,800 ","$7800 per person | $15600 per group","$7,800 ","$7800 per person | $15600 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,200 ","$4400 per person | $4400 per group",50.00%,"$2,200 ","$4400 per person | $4400 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,000 ","$30 ","$2,000 ","$10 ","$2,000 ","$400 ","$2,000 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO HSA AmeriHealth Hospital Advantage $50/$75","$1,900 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070007,"IHC Silver EPO HSA AmeriHealth Hospital Advantage $50/$75",91762NJ007,,NJN002,NJS002,NJF002,Existing,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070007-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,Yes,80%,20%,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$10 ","$0 ","$0 ","$0 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Hospital Advantage Zero Dollar","$0 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070007,"IHC Silver EPO HSA AmeriHealth Hospital Advantage $50/$75",91762NJ007,,NJN002,NJS002,NJF002,Existing,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070007-03,"Limited Cost Sharing Plan Variation",,0.710234638,Yes,Yes,Yes,80%,20%,,,,,,,,,,,,,,,,,"$7,800 ","$7800 per person | $15600 per group","$7,800 ","$7800 per person | $15600 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,200 ","$4400 per person | $4400 per group",50.00%,"$2,200 ","$4400 per person | $4400 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$10 ","$0 ","$0 ","$0 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Hospital Advantage $50/$75 Limited","$0 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070007,"IHC Silver EPO HSA AmeriHealth Hospital Advantage $50/$75",91762NJ007,,NJN002,NJS002,NJF002,Existing,EPO,Silver,No,Both,Yes,No,,,Yes,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070007-04,"73% AV Level Silver Plan",,0.733401404,Yes,Yes,Yes,80%,20%,,,,,,,,,,,,,,,,,"$7,250 ","$7250 per person | $14500 per group","$7,250 ","$7250 per person | $14500 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,700 ","$3400 per person | $3400 per group",20.00%,"$1,700 ","$3400 per person | $3400 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$30 ","$2,100 ","$10 ","$1,500 ","$400 ","$2,200 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO HSA AmeriHealth Hospital Advantage $30/$60","$1,500 ","$200 ","$50 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070007,"IHC Silver EPO HSA AmeriHealth Hospital Advantage $50/$75",91762NJ007,,NJN002,NJS002,NJF002,Existing,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070007-05,"87% AV Level Silver Plan",,0.876387628,Yes,Yes,Yes,80%,20%,,,,,,,,,,,,,,,,,"$2,700 ","$2700 per person | $5400 per group","$2,700 ","$2700 per person | $5400 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$400 ","$400 per person | $800 per group",10.00%,"$400 ","$400 per person | $800 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$200 ","$30 ","$1,200 ","$10 ","$200 ","$400 ","$2,100 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Hospital Advantage  $20/$40","$200 ","$200 ","$300 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070007,"IHC Silver EPO HSA AmeriHealth Hospital Advantage $50/$75",91762NJ007,,NJN002,NJS002,NJF002,Existing,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070007-06,"94% AV Level Silver Plan",,0.948899631,Yes,Yes,Yes,80%,20%,,,,,,,,,,,,,,,,,"$900 ","$900 per person | $1800 per group","$900 ","$900 per person | $1800 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$50 ","$50 per person | $100 per group",10.00%,"$50 ","$50 per person | $100 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$50 ","$0 ","$1,000 ","$10 ","$50 ","$100 ","$800 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Hospital Advantage  $10/$20","$50 ","$100 ","$300 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070010,"IHC Gold EPO Regional Preferred $30/$50",91762NJ007,,NJN001,NJS001,NJF021,Existing,EPO,Gold,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070010-01,"Standard Gold On Exchange Plan",81.23%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,000 ","$7000 per person | $14000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,700 ","$1700 per person | $3400 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$1,500 ","$80 ","$2,000 ","$10 ","$0 ","$600 ","$2,500 ","$60 ",99%,"Not Applicable",No,"IHC Gold EPO Regional Preferred $30/$50","$800 ","$300 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070010,"IHC Gold EPO Regional Preferred $30/$50",91762NJ007,,NJN001,NJS001,NJF021,Existing,EPO,Gold,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070010-02,"Zero Cost Sharing Plan Variation",100.00%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$0 ","$0 ","$10 ","$0 ","$0 ","$0 ","$60 ",99%,"Not Applicable",No,"IHC Gold EPO Regional Preferred Zero Dollar","$0 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070010,"IHC Gold EPO Regional Preferred $30/$50",91762NJ007,,NJN001,NJS001,NJF021,Existing,EPO,Gold,Yes,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070010-03,"Limited Cost Sharing Plan Variation",81.23%,,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,000 ","$7000 per person | $14000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,700 ","$1700 per person | $3400 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$0 ","$0 ","$10 ","$0 ","$0 ","$0 ","$60 ",99%,"Not Applicable",No,"IHC Gold EPO Regional Preferred $30/$50 Limited ","$0 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070014,"IHC Local Value Simple Saver",91762NJ007,,NJN002,NJS002,NJF020,Existing,EPO,Catastrophic,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,3,1/1/2025,,No,,Yes,"Services are available in Hunterdon County.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070014-01,"Standard Catastrophic On Exchange Plan",,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$8,150 ","$0 ","$0 ","$10 ","$6,700 ","$90 ","$0 ","$60 ",99%,"Not Applicable",No,"IHC Local Value Simple Saver","$1,900 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070093,"IHC Silver EPO AmeriHealth Advantage $25/$60",91762NJ007,,NJN003,NJS003,NJF014,Existing,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available Statewide.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070093-01,"Standard Silver On Exchange Plan",,0.70174619,No,Yes,Yes,60%,40%,,,,,,,,,,,,,,,,,"$9,000 ","$9000 per person | $18000 per group","$9,000 ","$9000 per person | $18000 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$2500 per person | $5000 per group",20.00%,"$2,500 ","$2500 per person | $5000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | per group not applicable",50.00%,"$250 ","$250 per person | per group not applicable",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$2,500 ","$30 ","$1,900 ","$10 ","$0 ","$500 ","$2,500 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Advantage $25/$60","$1,500 ","$300 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070093,"IHC Silver EPO AmeriHealth Advantage $25/$60",91762NJ007,,NJN003,NJS003,NJF014,Existing,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available Statewide.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070093-02,"Zero Cost Sharing Plan Variation",,1,No,Yes,Yes,60%,40%,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$2,500 ","$30 ","$1,900 ","$10 ","$0 ","$500 ","$2,500 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Advantage Zero Dollar","$1,500 ","$300 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070093,"IHC Silver EPO AmeriHealth Advantage $25/$60",91762NJ007,,NJN003,NJS003,NJF014,Existing,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available Statewide.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070093-03,"Limited Cost Sharing Plan Variation",,0.70174619,No,Yes,Yes,60%,40%,,,,,,,,,,,,,,,,,"$9,000 ","$9000 per person | $18000 per group","$9,000 ","$9000 per person | $18000 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$2500 per person | $5000 per group",20.00%,"$2,500 ","$2500 per person | $5000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | per group not applicable",50.00%,"$250 ","$250 per person | per group not applicable",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$0 ","$0 ","$10 ","$0 ","$0 ","$0 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Advantage $25/$60 Limited","$0 ","$0 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070093,"IHC Silver EPO AmeriHealth Advantage $25/$60",91762NJ007,,NJN003,NJS003,NJF014,Existing,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available Statewide.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070093-04,"73% AV Level Silver Plan",,0.730703626,No,Yes,Yes,60%,40%,,,,,,,,,,,,,,,,,"$7,000 ","$7000 per person | $14000 per group","$7,000 ","$7000 per person | $14000 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$2500 per person | $5000 per group",20.00%,"$2,500 ","$2500 per person | $5000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | per group not applicable",50.00%,"$250 ","$250 per person | per group not applicable",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$2,500 ","$30 ","$1,900 ","$10 ","$0 ","$500 ","$2,500 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Advantage $25/$50","$1,500 ","$300 ","$0 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070093,"IHC Silver EPO AmeriHealth Advantage $25/$60",91762NJ007,,NJN003,NJS003,NJF014,Existing,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available Statewide.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070093-05,"87% AV Level Silver Plan",,0.878987283,No,Yes,Yes,60%,40%,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group","$2,500 ","$2500 per person | $5000 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$400 ","$400 per person | $800 per group",20.00%,"$400 ","$400 per person | $800 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$5 ","$5 per person | per group not applicable",50.00%,"$5 ","$5 per person | per group not applicable",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$300 ","$0 ","$2,100 ","$10 ","$0 ","$400 ","$2,000 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Advantage $20/$40","$300 ","$200 ","$400 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070093,"IHC Silver EPO AmeriHealth Advantage $25/$60",91762NJ007,,NJN003,NJS003,NJF014,Existing,EPO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available Statewide.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070093-06,"94% AV Level Silver Plan",,0.945395756,No,Yes,Yes,60%,40%,,,,,,,,,,,,,,,,,"$1,000 ","$1000 per person | $2000 per group","$1,000 ","$1000 per person | $2000 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",10.00%,"$0 ","$0 per person | $0 per group",30.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$5 ","$5 per person | per group not applicable",50.00%,"$5 ","$5 per person | per group not applicable",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$0 ","$1,100 ","$10 ","$0 ","$100 ","$1,000 ","$60 ",99%,"Not Applicable",No,"IHC Silver EPO AmeriHealth Advantage $10/$20","$0 ","$100 ","$400 ","$0 "
2025,NJ,,91762,SERFF,1,1/13/2025,,Individual,No,,91762NJ0070097,"IHC Bronze EPO HSA AmeriHealth Advantage $25/$50",91762NJ007,,NJN003,NJS003,NJF018,Existing,EPO,"Expanded Bronze",No,Both,Yes,No,,,Yes,,,"Allows Adult and Child-Only",,Yes,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Services are available Statewide.
Emergency Care is covered outside of the service area.",No,,,,,91762NJ0070097-01,"Standard Bronze On Exchange Plan",,0.622442855,Yes,Yes,Yes,60%,40%,,,,,,,,,,,,,,,,,"$8,300 ","$8300 per person | $16600 per group","$8,300 ","$8300 per person | $16600 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$6,000 ","$6000 per person | $12000 per group",30.00%,"$6,000 ","$6000 per person | $12000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,000 ","$1,100 ","$0 ","$10 ","$2,000 ","$400 ","$2,000 ","$60 ",99%,"Not Applicable",No,"IHC Bronze EPO HSA AmeriHealth Advantage $25/$50","$1,900 ","$0 ","$0 ","$0 "
